,year,roll_number,congress,session,chamber,bill,vote_question,vote_type,date,time,vote_result,description,yea,nay,not_voting
11,1995,11,104,1,Senate,S. 2,On the Motion to Table S.Amdt. 14: motion to table wellstone amdt. no. 14; To improve legislative accountability for the impact of legislation on children.,1/2,10/1/1995,06:16PM,Motion to Table Agreed to,To improve legislative accountability for the impact of legislation on children.,56,43,1
12,1995,12,104,1,Senate,PN1,On the Nomination: nomination robert e. rubin secretary of the treasury,1/2,10/1/1995,06:40PM,Nomination Confirmed,"Robert E. Rubin, of New York, to be Secretary of the Treasury",99,0,1
13,1995,13,104,1,Senate,S. 2,"On the Motion to Table S.Amdt. 15: motion to table lautenberg amdt no. 15; To reduce the pay of Members of Congress by the same percentage as other spending is reduced in any sequester caused by the failure of Congress to meet budget limitations on spending, or the budget deficit.",1/2,11/1/1995,05:22PM,Motion to Table Agreed to,"To reduce the pay of Members of Congress by the same percentage as other spending is reduced in any sequester caused by the failure of Congress to meet budget limitations on spending, or the budget deficit.",61,38,1
14,1995,14,104,1,Senate,S. 2,On Passage of the Bill: final passage s.2; A bill to make certain laws applicable to the legislative branch of the Federal Government.,1/2,11/1/1995,05:46PM,Bill Passed,A bill to make certain laws applicable to the legislative branch of the Federal Government.,98,1,1
15,1995,15,104,1,Senate,S. 1,"On the Motion for Attendance: motion to instruct sgt.-at-arms; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,12/1/1995,07:16PM,Motion for Attendance Agreed to,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",88,3,9
16,1995,16,104,1,Senate,S. 1,"On the Motion to Table: motion to table committee amdt.; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,12/1/1995,07:41PM,Motion to Table Agreed to,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",53,38,9
17,1995,17,104,1,Senate,S. 1,"On the Motion to Table: motion to table committee amdt. page 12, line 6-line 9; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,12/1/1995,09:49PM,Motion to Table Agreed to,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",54,35,11
18,1995,18,104,1,Senate,S. 1,"On the Amendment S.Amdt. 18: DORGAN AMDT NO.18; To provide for certain studies and reports to be performed by the Advisory Commission on Intergovernmental Relations, and for other purposes.",1/2,13/1/1995,02:53PM,Amendment Agreed to,"To provide for certain studies and reports to be performed by the Advisory Commission on Intergovernmental Relations, and for other purposes.",88,0,12
19,1995,19,104,1,Senate,S. 1,"On the Amendment S.Amdt. 19: kempthorne amdt no. 19; To include, in reports on Federal mandates, a description of the actions taken by the committee to avoid any adverse impact on the private sector or the competitive balance between the public sector and the private sector.",1/2,13/1/1995,03:14PM,Amendment Agreed to,"To include, in reports on Federal mandates, a description of the actions taken by the committee to avoid any adverse impact on the private sector or the competitive balance between the public sector and the private sector.",88,0,12
20,1995,20,104,1,Senate,S. 1,"On the Motion to Table: motion to table committee amdt on pg. 15, line 6; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,17/1/1995,02:15PM,Motion to Table Agreed to,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",55,39,6
21,1995,21,104,1,Senate,S. 1,"On the Motion to Table: motion to table the committee amdt on pg. 15, line 23; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,17/1/1995,04:25PM,Motion to Table Agreed to,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",52,42,6
22,1995,22,104,1,Senate,S. 1,"On the Motion to Table: motion to table committee amdt on pg. 25, lines 11-25; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,17/1/1995,06:34PM,Motion to Table Failed,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",27,66,7
23,1995,23,104,1,Senate,S. 1,"On the Amendment S.Amdt. 139: Dole amdt. no. 139, as modified; To prevent the adoption of certain national history standards.",1/2,18/1/1995,04:24PM,Amendment Agreed to,To prevent the adoption of certain national history standards.,99,1,
24,1995,24,104,1,Senate,S. 1,"On the Amendment S.Amdt. 141: bradley amdt. no. 141; To express the sense of the Senate that States should not shift costs to local governments, and for other purposes.",1/2,18/1/1995,07:34PM,Amendment Agreed to,"To express the sense of the Senate that States should not shift costs to local governments, and for other purposes.",93,5,2
25,1995,25,104,1,Senate,S. 1,On the Amendment S.Amdt. 142: boxer amdt. no. 142; To express the sense of the Senate that the Attorney General should act immediately to protect reproductive health care clinics.,1/2,18/1/1995,07:54PM,Amendment Agreed to,To express the sense of the Senate that the Attorney General should act immediately to protect reproductive health care clinics.,99,0,1
26,1995,26,104,1,Senate,S. 1,"On the Amendment S.Amdt. 143: Levin Amdt. No. 143; To provide for the infeasibility of the Congressional Budget Office making a cost estimate for Federal intergovernmental mandates, and for other purposes.",1/2,19/1/1995,11:42AM,Amendment Agreed to,"To provide for the infeasibility of the Congressional Budget Office making a cost estimate for Federal intergovernmental mandates, and for other purposes.",99,0,1
27,1995,27,104,1,Senate,S. 1,"On the Cloture Motion: Cloture Motion Re: S. 1; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",3/5,19/1/1995,12:16PM,Cloture Motion Rejected,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",54,44,
28,1995,28,104,1,Senate,S. 1,"On the Motion to Table S.Amdt. 144: Motion To Table Bumpers Amdt. No. 144; To authorize collection of certain State and local taxes with respect to the sale, delivery, and use of tangible personal property.",1/2,19/1/1995,02:21PM,Motion to Table Agreed to,"To authorize collection of certain State and local taxes with respect to the sale, delivery, and use of tangible personal property.",73,25,2
29,1995,29,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 151: Motion To Table Lieberman Amdt. No. 151; To exclude laws and regulations applying equally to governmental entities and the private sector.,1/2,19/1/1995,05:39PM,Motion to Table Agreed to,To exclude laws and regulations applying equally to governmental entities and the private sector.,53,44,3
30,1995,30,104,1,Senate,S. 1,On the Amendment S.Amdt. 170: Levin Amdt. No. 170; To include gender in the statutory rights prohibiting discrimination to which the Act shall not apply.,1/2,19/1/1995,08:34PM,Amendment Agreed to,To include gender in the statutory rights prohibiting discrimination to which the Act shall not apply.,96,0,4
31,1995,31,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 171: Motion To Table Wellstone Amdt No. 171; To prohibit the consideration of legislation reported by a Congressional committee which does not contain an analysis of the probable impact of the legislation on children.,1/2,19/1/1995,09:40PM,Motion to Table Agreed to,To prohibit the consideration of legislation reported by a Congressional committee which does not contain an analysis of the probable impact of the legislation on children.,55,42,3
32,1995,32,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 31: Motion To Table Gorton Amdt. No. 31; To prevent the adoption of certain national history standards.,1/2,19/1/1995,10:01PM,Motion to Table Agreed to,To prevent the adoption of certain national history standards.,54,43,3
33,1995,33,104,1,Senate,S. 1,"On the Motion to Table: Motion To Table Modified Comm. Amdt On Page 25, Line 11; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,19/1/1995,10:15PM,Motion to Table Agreed to,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",55,42,3
34,1995,34,104,1,Senate,S. 1,"On the Motion to Table: Motion To Table Comm. Amdt. On Page 27, Line 9; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,19/1/1995,10:29PM,Motion to Table Agreed to,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",55,42,3
35,1995,35,104,1,Senate,S. 1,"On the Motion to Table: Motion To Table Comm. Amdt. No. On Page 33, Line 11; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,19/1/1995,10:43PM,Motion to Table Agreed to,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",55,42,3
36,1995,36,104,1,Senate,S. 1,"On the Motion to Table: Motion To Table Comm. Amdt On Page 34, Line 10; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,19/1/1995,10:57PM,Motion to Table Agreed to,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",55,42,3
37,1995,37,104,1,Senate,S. 1,"On the Motion to Table S.Amdt. 178: Motion To Table Dorgan Amdt. No. 178; To require the Board of Governors of the Federal Reserve System to submit a report to the Congress and to the President each time the Board of Governors of the Federal Reserve System or the Federal Open Market Committee takes any action changing the discount rate, the Federal funds rate, or market interest rates.",1/2,24/1/1995,04:01PM,Motion to Table Agreed to,"To require the Board of Governors of the Federal Reserve System to submit a report to the Congress and to the President each time the Board of Governors of the Federal Reserve System or the Federal Open Market Committee takes any action changing the discount rate, the Federal funds rate, or market interest rates.",63,34,3
38,1995,38,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 179: Motion To Table Dorgan Amdt. No. 179; To express the sense of the Senate regarding calculation of the Consumer Price Index.,1/2,24/1/1995,04:24PM,Motion to Table Agreed to,To express the sense of the Senate regarding calculation of the Consumer Price Index.,52,44,
39,1995,39,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 191: Motion To Table Bingaman Amdt. No. 191; To provide that certain legislation shall always be in order.,1/2,24/1/1995,04:39PM,Motion to Table Agreed to,To provide that certain legislation shall always be in order.,58,39,3
40,1995,40,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 192: motion to table bingaman amdt. no. 192; To establish an application to requirements relating to the treatment and disposal of radioactive waste.,1/2,24/1/1995,04:54PM,Motion to Table Agreed to,To establish an application to requirements relating to the treatment and disposal of radioactive waste.,57,40,3
41,1995,41,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 182: motion to table hollings amdt. no. 182; To express the sense of the Senate concerning Congressional enforcement of a balanced budget.,1/2,24/1/1995,05:57PM,Motion to Table Agreed to,To express the sense of the Senate concerning Congressional enforcement of a balanced budget.,55,41,4
42,1995,42,104,1,Senate,S.Res. 69,On the Resolution: s.res.69; A resolution condemning terrorist attacks in Israel.,1/2,24/1/1995,06:22PM,Resolution Agreed to,A resolution condemning terrorist attacks in Israel.,96,0,4
43,1995,43,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 185: motion to table amdt. no. 185; To express the sense of the Congress that the Congress shall continue its progress at reducing the annual Federal deficit.,1/2,25/1/1995,11:51AM,Motion to Table Agreed to,To express the sense of the Congress that the Congress shall continue its progress at reducing the annual Federal deficit.,54,45,1
44,1995,44,104,1,Senate,S. 1,"On the Motion to Table S.Amdt. 202: motion to table boxer amdt no 202; To ensure that the bill does not threaten the health of children, pregnant women, and the frail elderly.",1/2,25/1/1995,03:57PM,Motion to Table Agreed to,"To ensure that the bill does not threaten the health of children, pregnant women, and the frail elderly.",55,44,1
45,1995,45,104,1,Senate,S. 1,"On the Amendment S.Amdt. 207: grassley amdt no 207 as further modified; To express the sense of the Congress that Federal agencies should evaluate planned regulations, to provide for the consideration of the costs of regulations implementing unfunded Federal mandates, and to direct the Director to conduct a study of the 5-year estimates of the costs of existing unfunded Federal mandates.",1/2,25/1/1995,07:06PM,Amendment Agreed to,"To express the sense of the Congress that Federal agencies should evaluate planned regulations, to provide for the consideration of the costs of regulations implementing unfunded Federal mandates, and to direct the Director to conduct a study of the 5-year estimates of the costs of existing unfunded Federal mandates.",99,0,1
46,1995,46,104,1,Senate,S.Res. 72,"On the Resolution: s.res.72; A resolution expressing support for the Nation and people of Japan and deepest condolences for the losses suffered as the result of the earthquake of January 17, 1995.",1/2,25/1/1995,07:27PM,Resolution Agreed to,"A resolution expressing support for the Nation and people of Japan and deepest condolences for the losses suffered as the result of the earthquake of January 17, 1995.",98,0,2
47,1995,47,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 201: motion to table boxer amdt. no. 201; To provide for unreimbursed costs to States due to the imposition of enforceable duties on the States regarding illegal immigrants of the Federal Government's failure to fully enforce immigration laws.,1/2,26/1/1995,10:18AM,Motion to Table Agreed to,To provide for unreimbursed costs to States due to the imposition of enforceable duties on the States regarding illegal immigrants of the Federal Government's failure to fully enforce immigration laws.,58,40,2
48,1995,48,104,1,Senate,S. 1,"On the Motion to Table S.Amdt. 199: motion to table lautenberg amdt. no. 199; To exclude from the application of the Act, provisions limiting known human (Group A) carcinogens defined by the Environmental Protection Agency.",1/2,26/1/1995,10:43AM,Motion to Table Agreed to,"To exclude from the application of the Act, provisions limiting known human (Group A) carcinogens defined by the Environmental Protection Agency.",63,36,1
49,1995,49,104,1,Senate,S. 1,On the Amendment S.Amdt. 213: byrd amdt. no. 213 (as modified); To provide a reporting and review procedure for agencies that receive insufficient funding to carry out a Federal mandate.,1/2,26/1/1995,02:46PM,Amendment Agreed to,To provide a reporting and review procedure for agencies that receive insufficient funding to carry out a Federal mandate.,100,0,
50,1995,50,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 196: motion to table kempthorne amdt. no. 196; To modify the sense-of-the-Senate provision.,1/2,26/1/1995,04:12PM,Motion to Table Failed,To modify the sense-of-the-Senate provision.,44,56,
51,1995,51,104,1,Senate,S. 1,On the Amendment S.Amdt. 196: kempthorne amdt. no. 196; To modify the sense-of-the-Senate provision.,1/2,26/1/1995,04:38PM,Amendment Agreed to,To modify the sense-of-the-Senate provision.,83,16,1
52,1995,52,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 224: motion to table harkin amdt. 224; To express the sense of the Senate regarding the exclusion of social security from calculations required under a balanced budget amendment to the Constitution.,1/2,26/1/1995,06:06PM,Motion to Table Agreed to,To express the sense of the Senate regarding the exclusion of social security from calculations required under a balanced budget amendment to the Constitution.,62,38,
53,1995,53,104,1,Senate,S. 1,"On the Amendment S.Amdt. 226: kassebaum amdt. no. 226; To ensure that the President fully enforces laws against child pornography, child abuse, and child labor.",1/2,26/1/1995,08:04PM,Amendment Agreed to,"To ensure that the President fully enforces laws against child pornography, child abuse, and child labor.",99,0,1
54,1995,54,104,1,Senate,S. 1,"On the Motion to Table S.Amdt. 227: motion to table amdt. no. 227; To ensure that nothing in this Act threatens child pornography, child abuse, and child labor laws.",1/2,26/1/1995,08:26PM,Motion to Table Agreed to,"To ensure that nothing in this Act threatens child pornography, child abuse, and child labor laws.",53,46,1
55,1995,55,104,1,Senate,S. 1,"On the Motion to Table S.Amdt. 194: motion to table Bingaman amdt. no. 194, as mod; To establish an application to provisions relating to or administrated by independent regulatory agencies.",1/2,26/1/1995,08:44PM,Motion to Table Agreed to,To establish an application to provisions relating to or administrated by independent regulatory agencies.,62,37,1
56,1995,56,104,1,Senate,S. 1,"On the Amendment S.Amdt. 184: Graham amdt. no. 184, as mod.; To provide a budget point of order if a bill, resolution, or amendment reduces or eliminates funding for duties that are the constitutional responsibility of the Federal Government.",1/2,26/1/1995,09:01PM,Amendment Agreed to,"To provide a budget point of order if a bill, resolution, or amendment reduces or eliminates funding for duties that are the constitutional responsibility of the Federal Government.",93,6,1
57,1995,57,104,1,Senate,S. 1,"On the Motion to Table S.Amdt. 175: motion to table levin amdt. no. 175 (as modified); To provide for Senate hearings on title I, and to sunset title I in the year 2002.",1/2,27/1/1995,11:53AM,Motion to Table Agreed to,"To provide for Senate hearings on title I, and to sunset title I in the year 2002.",54,43,3
58,1995,58,104,1,Senate,S. 1,"On the Motion to Table S.Amdt. 197: motion to table glenn amdt. no. 197; To have the point of order lie at only two stages: (1) against the bill or joint resolution, as amended, just before final passage, and (2) against the bill or joint resolution as recommended by conference, if different from the bill or joint resolution as passed by the Senate.",1/2,27/1/1995,12:16PM,Motion to Table Agreed to,To have the point of order lie at only two stages,53,43,4
59,1995,59,104,1,Senate,S. 1,"On the Motion to Table S.Amdt. 174: motion to table levin amdt. no. 174; To provide that if a committee makes certain determinations, a point of order will not lie, and for other purposes.",1/2,27/1/1995,12:30PM,Motion to Table Agreed to,"To provide that if a committee makes certain determinations, a point of order will not lie, and for other purposes.",52,43,5
60,1995,60,104,1,Senate,S. 1,On the Motion to Table S.Amdt. 218: motion to table levin amdt. no. 218; To propose a substitute amendment.,1/2,27/1/1995,01:51PM,Motion to Table Agreed to,To propose a substitute amendment.,58,39,3
61,1995,61,104,1,Senate,S. 1,"On Passage of the Bill: s.1; A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",1/2,27/1/1995,02:35PM,Bill Passed,"A bill to curb the practice of imposing unfunded Federal mandates on States and local governments; to strengthen the partnership between the Federal Government and State, local and tribal governments; to end the imposition, in the absence of full consideration by Congress, of Federal mandates on State, local, and tribal governments without adequate funding, in a manner that may displace other essential governmental priorities; and to ensure that the Federal Government pays the costs incurred by those governments in complying with certain requirements under Federal statutes and regulations; and for other purposes.",86,10,4
62,1995,62,104,1,Senate,H.J.Res. 1,On the Motion to Table S.Amdt. 231: motion to table daschle motion to commit with instructions; To require a budget plan before the amendment takes effect.,1/2,8/2/1995,12:00PM,Motion to Table Agreed to,To require a budget plan before the amendment takes effect.,56,44,
63,1995,63,104,1,Senate,H.J.Res. 1,On the Amendment S.Amdt. 238: dole amdt. no. 238; Of a perfecting nature.,1/2,10/2/1995,11:35AM,Amendment Agreed to,Of a perfecting nature.,87,10,3
64,1995,64,104,1,Senate,S.Res. 73,On the Resolution: s.res.73; An original resolution authorizing biennial expenditures by committees of the Senate.,1/2,13/2/1995,05:02PM,Resolution Agreed to,An original resolution authorizing biennial expenditures by committees of the Senate.,91,2,7
65,1995,65,104,1,Senate,H.J.Res. 1,On the Motion to Table S.Amdt. 236: motion to table Reid amdt. 236; To protect the Social Security system by excluding the receipts and outlays of Social Security from the budget.,1/2,14/2/1995,09:33AM,Motion to Table Agreed to,To protect the Social Security system by excluding the receipts and outlays of Social Security from the budget.,57,41,2
