,year,roll_number,congress,session,chamber,bill,vote_question,vote_type,date,time,vote_result,description,yea,nay,not_voting
30,1991,30,102,1,Senate,S. 578,"On Passage of the Bill: Final Passage - S.578; An original bill to authorize supplemental appropriations for fiscal year 1991 for the Department of Defense for Operation Desert Storm, to provide military personnel benefits for persons serving during Operation Desert Storm, and for other purposes.",1/2,14/3/1991,05:52PM,Bill Passed,"An original bill to authorize supplemental appropriations for fiscal year 1991 for the Department of Defense for Operation Desert Storm, to provide military personnel benefits for persons serving during Operation Desert Storm, and for other purposes.",97,1,2
31,1991,31,102,1,Senate,H.R. 1282,"On Passage of the Bill: Final Passage - H.R.1282; A bill Making supplemental appropriations and transfers for ""Operation Desert Shield/Desert Storm"" for the fiscal year ending September 30, 1991, and for other purposes.",1/2,19/3/1991,02:15PM,Bill Passed,"A bill Making supplemental appropriations and transfers for ""Operation Desert Shield/Desert Storm"" for the fiscal year ending September 30, 1991, and for other purposes.",98,1,1
32,1991,32,102,1,Senate,H.R. 1281,"On the Amendment S.Amdt. 43: Leahy Amdt. No. 43; To establish on a temporary basis a minimum basic formula price for the computation of Class I milk prices, and to establish minimum planting requirements of cover crops.",1/2,19/3/1991,04:44PM,Amendment Agreed to,"To establish on a temporary basis a minimum basic formula price for the computation of Class I milk prices, and to establish minimum planting requirements of cover crops.",60,40,
33,1991,33,102,1,Senate,H.R. 1281,On the Amendment S.Amdt. 45: D'Amato Amdt. No. 45; To provide urgently needed funds for the Department of Housing and Urban Development to administer the HOME Investment Partnerships program and the Housing and Opportunity for People Everywhere (HOPE) programs.,1/2,19/3/1991,06:15PM,Amendment Rejected,To provide urgently needed funds for the Department of Housing and Urban Development to administer the HOME Investment Partnerships program and the Housing and Opportunity for People Everywhere (HOPE) programs.,40,60,
34,1991,34,102,1,Senate,H.R. 1281,"On the Motion to Table S.Amdt. 48: Motion To Table S.Amdt. 48; To provide funds for the Homeownership and Opportunity for People Everywhere programs, and for the Shelter Plus Care: Homeless Rental Housing Assistance program.",1/2,19/3/1991,07:01PM,Motion to Table Agreed to,"To provide funds for the Homeownership and Opportunity for People Everywhere programs, and for the Shelter Plus Care",52,48,
35,1991,35,102,1,Senate,H.R. 1281,On the Amendment S.Amdt. 51: Nickles Amdt. No.51; To stike the general provision which prohibits the increased use of helpers on Federal construction projects and barring implementation of revised apprenticeship regulations.,1/2,20/3/1991,09:19AM,Amendment Rejected,To stike the general provision which prohibits the increased use of helpers on Federal construction projects and barring implementation of revised apprenticeship regulations.,37,63,
36,1991,36,102,1,Senate,H.R. 1281,On the Motion to Table S.Amdt. 53: Motion To Table Nickles Amdt. No. 53   Re: Jordan; To prohibit the obligation or expenditure of certain funds for Jordan.,1/2,20/3/1991,11:41AM,Motion to Table Failed,To prohibit the obligation or expenditure of certain funds for Jordan.,43,57,
37,1991,37,102,1,Senate,H.R. 1281,"Whether the Amendment is Germane: Is Cmte Amdt Germane?; A bill making dire emergency supplemental appropriations for the consequences of Operation Desert Shield/Desert Storm, food stamps, unemployment compensation administration, veterans compensation and pensions, and urgent needs for the fiscal year ending September 30, 1991, and for other purposes.",1/2,20/3/1991,02:17PM,Amendment Germane,"A bill making dire emergency supplemental appropriations for the consequences of Operation Desert Shield/Desert Storm, food stamps, unemployment compensation administration, veterans compensation and pensions, and urgent needs for the fiscal year ending September 30, 1991, and for other purposes.",60,40,
38,1991,38,102,1,Senate,H.R. 1281,On the Motion to Table S.Amdt. 60: Motion To Table Helms Amdt. No. 60; To restore previous law.,1/2,20/3/1991,05:02PM,Motion to Table Agreed to,To restore previous law.,61,39,
39,1991,39,102,1,Senate,H.R. 1281,On the Motion to Table S.Amdt. 59: Motion To Table S.Amdt.59; To eliminate or reduce certain appropriations.,1/2,20/3/1991,06:34PM,Motion to Table Failed,To eliminate or reduce certain appropriations.,44,56,
40,1991,40,102,1,Senate,H.R. 1281,"On Passage of the Bill: H.R. 1281; A bill making dire emergency supplemental appropriations for the consequences of Operation Desert Shield/Desert Storm, food stamps, unemployment compensation administration, veterans compensation and pensions, and urgent needs for the fiscal year ending September 30, 1991, and for other purposes.",1/2,20/3/1991,07:08PM,Bill Passed,"A bill making dire emergency supplemental appropriations for the consequences of Operation Desert Shield/Desert Storm, food stamps, unemployment compensation administration, veterans compensation and pensions, and urgent needs for the fiscal year ending September 30, 1991, and for other purposes.",92,8,
41,1991,41,102,1,Senate,PN65,On the Nomination: Martinez Nomination,1/2,21/3/1991,02:01PM,Nomination Confirmed,"Bob Martinez, of Florida, to be Director of National Drug Control Policy",88,12,
42,1991,42,102,1,Senate,S. 207,On the Amendment S.Amdt. 68: Bond Amdt. No. 68; To require the publication of Commission opinions.,1/2,18/4/1991,12:09PM,Amendment Agreed to,To require the publication of Commission opinions.,98,0,1
43,1991,43,102,1,Senate,S. 207,On the Amendment S.Amdt. 69: Bond Amdt. No. 69; To improve intermarket coordination.,1/2,18/4/1991,12:48PM,Amendment Rejected,To improve intermarket coordination.,33,65,1
44,1991,44,102,1,Senate,S. 207,On the Motion to Table S.Amdt. 71: Motion To Table Wirth Amdt. No. 71; To require the Securities and Exchange Commission and the Commodity Futures Trading Commission to take certain actions regarding intermarket issues.,1/2,18/4/1991,02:39PM,Motion to Table Agreed to,To require the Securities and Exchange Commission and the Commodity Futures Trading Commission to take certain actions regarding intermarket issues.,57,41,1
45,1991,45,102,1,Senate,H.R. 707,"On Passage of the Bill: H.R. 707; A bill to improve the regulation of futures trading, authorize appropriations for the Commodity Futures Trading Commission, and for other purposes.",1/2,18/4/1991,03:08PM,Bill Passed,"A bill to improve the regulation of futures trading, authorize appropriations for the Commodity Futures Trading Commission, and for other purposes.",90,8,1
46,1991,46,102,1,Senate,S.Con.Res. 29,On the Motion to Table S.Amdt. 74: Motion To Table Moynihan Amdt. No. 74; To allow a Social Security tax cut.,1/2,24/4/1991,12:32PM,Motion to Table Agreed to,To allow a Social Security tax cut.,60,38,1
47,1991,47,102,1,Senate,S.Con.Res. 29,On the Motion to Table S.Amdt. 78: Motion To Table Amdt. No.78; To provide an across the board freeze in budget authority for fiscal year 1992 at fiscal year 1991 levels.,1/2,24/4/1991,03:53PM,Motion to Table Agreed to,To provide an across the board freeze in budget authority for fiscal year 1992 at fiscal year 1991 levels.,60,37,2
48,1991,48,102,1,Senate,S.Con.Res. 29,"On the Motion to Table S.Amdt. 80: Motion To Table McConnell Amdt. No.80; To provide increased funding for child nutrition programs, and to eliminate monies in the Presidential Election Campaign Fund.",1/2,25/4/1991,01:58PM,Motion to Table Failed,"To provide increased funding for child nutrition programs, and to eliminate monies in the Presidential Election Campaign Fund.",0,95,4
49,1991,49,102,1,Senate,S.Con.Res. 29,On the Motion S.Amdt. 81: Motion To Waive Congressional Budget Act; To decrease funding for defense and decrease the deficit.,3/5,25/4/1991,02:52PM,Motion Rejected,To decrease funding for defense and decrease the deficit.,22,73,4
50,1991,50,102,1,Senate,S.Con.Res. 29,On the Amendment S.Amdt. 82: Simon Amdt. No. 82; To reduce budget authority for defense spending by 2 percent.,1/2,25/4/1991,03:35PM,Amendment Rejected,To reduce budget authority for defense spending by 2 percent.,25,70,4
51,1991,51,102,1,Senate,S.Con.Res. 29,On the Amendment S.Amdt. 84: Simon Amdt. No.84; To provide for a more gradual period of transition to the changes in benefit computation rules enacted in the Social Security Amendments of 1977 as such changes apply to workers born in years after 1916 and before 1927 and for other purposes.,1/2,25/4/1991,04:02PM,Amendment Rejected,To provide for a more gradual period of transition to the changes in benefit computation rules enacted in the Social Security Amendments of 1977 as such changes apply to workers born in years after 1916 and before 1927 and for other purposes.,30,64,5
52,1991,52,102,1,Senate,S.Con.Res. 29,On the Motion to Table S.Amdt. 76: Motion To Table Brown Amdt. No. 76; To eliminate the honey price support program.,1/2,25/4/1991,04:39PM,Motion to Table Agreed to,To eliminate the honey price support program.,57,38,4
53,1991,53,102,1,Senate,S. 429,On the Cloture Motion: Cloture Motion On Motion To Proceed To Consideration; A bill to amend the Sherman Act regarding retail competition.,3/5,7/5/1991,02:49PM,Cloture Motion Agreed to,A bill to amend the Sherman Act regarding retail competition.,61,37,1
54,1991,54,102,1,Senate,S. 429,On the Cloture Motion: Motion To Invoke Cloture On S.429; A bill to amend the Sherman Act regarding retail competition.,3/5,8/5/1991,05:59PM,Cloture Motion Agreed to,A bill to amend the Sherman Act regarding retail competition.,63,35,1
55,1991,55,102,1,Senate,S.J.Res. 137,On the Joint Resolution: S.J.Res.137; A joint resolution suspending certain provisions of law pursuant to section 258(a)(2) of the Balanced Budget and Emergency Deficit Control Act of 1985.,1/2,9/5/1991,02:02PM,Joint Resolution Defeated,A joint resolution suspending certain provisions of law pursuant to section 258(a)(2) of the Balanced Budget and Emergency Deficit Control Act of 1985.,5,92,3
56,1991,56,102,1,Senate,Treaty Doc. 96-31,"On the Resolution of Ratification: Treaty Doc. 96-31; The International Convention on Standards of Training, Certification and Watchkeeping for Seafarers, with annex, done at London, July 7, 1978",2/3,14/5/1991,02:29PM,Resolution of Ratification Agreed to,"The International Convention on Standards of Training, Certification and Watchkeeping for Seafarers, with annex, done at London, July 7, 1978",97,0,3
57,1991,57,102,1,Senate,Treaty Doc. 101-7,"On the Resolution of Ratification: Treaty Doc. 101-7; Annex III (Regulations for the Prevention of Pollution by Harmful Substances Carried by Sea in Packaged Forms or in Freight Containers, Portable Tanks or Road and Rail Tank Wagons), an optional Annex to the 1973 International Convention for the Prevention of Pollution from Ships, as modified and incorporated by the 1978 Protocol relating thereto (MARPOL 73/79)",2/3,14/5/1991,02:29PM,Resolution of Ratification Agreed to,"Annex III (Regulations for the Prevention of Pollution by Harmful Substances Carried by Sea in Packaged Forms or in Freight Containers, Portable Tanks or Road and Rail Tank Wagons), an optional Annex to the 1973 International Convention for the Prevention of Pollution from Ships, as modified and incorporated by the 1978 Protocol relating thereto (MARPOL 73/79)",97,0,3
58,1991,58,102,1,Senate,Treaty Doc. 102-2,"On the Resolution of Ratification: Treaty Doc. 102-2; The Protocol of 1988 Relating to the International Convention for the Safety of Life at Sea, 1974, with Annex, and the Protocol of 1988 Relating to the International Convention on Load Lines, 1966, with Annexes; both Protocols done at London November 11, 1988, and signed by the United States April 6, 1989, subject to ratification",2/3,14/5/1991,02:29PM,Resolution of Ratification Agreed to,"The Protocol of 1988 Relating to the International Convention for the Safety of Life at Sea, 1974, with Annex, and the Protocol of 1988 Relating to the International Convention on Load Lines, 1966, with Annexes; both Protocols done at London November 11, 1988, and signed by the United States April 6, 1989, subject to ratification",97,0,3
59,1991,59,102,1,Senate,Treaty Doc. 88-11,"On the Resolution of Ratification: Treaty Doc. 88-11; The Convention Concerning the Abolition of Forced Labor (Convention No. 105), adopted by the International Labor Conference at its 40th Session, Geneva, June 25, 1957",2/3,14/5/1991,02:29PM,Resolution of Ratification Agreed to,"The Convention Concerning the Abolition of Forced Labor (Convention No. 105), adopted by the International Labor Conference at its 40th Session, Geneva, June 25, 1957",97,0,3
60,1991,60,102,1,Senate,S. 100,On the Amendment S.Amdt. 241: Helms Amdt. No. 241; Relating to the enactment of difficult economic reforms by Central American governments.,1/2,14/5/1991,04:41PM,Amendment Rejected,Relating to the enactment of difficult economic reforms by Central American governments.,38,58,4
61,1991,61,102,1,Senate,S. 100,On Passage of the Bill: Final Passage - S.100; A bill to set forth United States policy toward Central America and to assist the economic recovery and development of that region.,1/2,14/5/1991,05:14PM,Bill Passed,A bill to set forth United States policy toward Central America and to assist the economic recovery and development of that region.,87,9,4
62,1991,62,102,1,Senate,S.Res. 117,"On the Resolution: S. Res. 117; A resolution to urge the Administration to expeditiously and prudently complete its review of the Soviet request for $1.5 billion in agricultural credit guarantees, and to approve such request under certain conditions.",1/2,15/5/1991,03:04PM,Resolution Agreed to,"A resolution to urge the Administration to expeditiously and prudently complete its review of the Soviet request for $1.5 billion in agricultural credit guarantees, and to approve such request under certain conditions.",70,28,2
63,1991,63,102,1,Senate,S. 3,On the Amendment S.Amdt. 244: Boren Amdt. No. 244; To express the sense of the Senate regarding funding.,1/2,16/5/1991,06:00PM,Amendment Agreed to,To express the sense of the Senate regarding funding.,50,44,6
64,1991,64,102,1,Senate,S. 3,On the Amendment S.Amdt. 245: Graham Amdt No.245; To require that candidates for President and Vice President receiving public benefits participate in public debates or forums.,1/2,17/5/1991,11:56AM,Amendment Agreed to,To require that candidates for President and Vice President receiving public benefits participate in public debates or forums.,44,43,13
65,1991,65,102,1,Senate,S. 3,"On the Amendment S.Amdt. 246: Dodd Amdt. No.246; To apply the same honoraria provisions to Senators and officers and employees of the Senate as apply to Members of the House of Representatives and other officers and employees of the Government, and for other purposes.",1/2,21/5/1991,03:13PM,Amendment Agreed to,"To apply the same honoraria provisions to Senators and officers and employees of the Senate as apply to Members of the House of Representatives and other officers and employees of the Government, and for other purposes.",72,24,4
66,1991,66,102,1,Senate,S. 3,On the Amendment S.Amdt. 249: Moynihan Amdt. No. 249; To amend the Ethics in Government Act of 1978 to apply the limitations on outside earned income to unearned income.,1/2,21/5/1991,04:25PM,Amendment Agreed to,To amend the Ethics in Government Act of 1978 to apply the limitations on outside earned income to unearned income.,49,46,5
67,1991,67,102,1,Senate,S. 3,On the Motion to Table S.Amdt. 251: Motion To Table Breaux Amdt. No. 251; To prohibit certain election-related activities of foreign nationals.,1/2,21/5/1991,06:17PM,Motion to Table Failed,To prohibit certain election-related activities of foreign nationals.,35,60,5
68,1991,68,102,1,Senate,S. 3,On the Amendment S.Amdt. 252: McConnell Amdt. No. 252; To strike the spending limits and public benefit provisions.,1/2,22/5/1991,10:03AM,Amendment Rejected,To strike the spending limits and public benefit provisions.,42,56,2
69,1991,69,102,1,Senate,S. 3,On the Motion to Table S.Amdt. 255: Motion To Table S.Amdt. 255; To limit the Senate terms of eligible candidates.,1/2,22/5/1991,12:31PM,Motion to Table Agreed to,To limit the Senate terms of eligible candidates.,68,30,2
70,1991,70,102,1,Senate,S. 3,On the Motion to Table S.Amdt. 254: Motion To Table S.Amdt. 254; To require disclosure of communications paid with taxpayer funds.,1/2,22/5/1991,12:56PM,Motion to Table Agreed to,To require disclosure of communications paid with taxpayer funds.,54,44,2
71,1991,71,102,1,Senate,S. 3,On the Motion to Table S.Amdt. 256: Motion To Table S.Amdt. 256; To insure competitiveness in Senate elections between incumbent Senators and challengers by establishing general election spending limits for challengers at 150% of the limit for incumbent Senators.,1/2,22/5/1991,01:10PM,Motion to Table Agreed to,To insure competitiveness in Senate elections between incumbent Senators and challengers by establishing general election spending limits for challengers at 150% of the limit for incumbent Senators.,60,38,2
72,1991,72,102,1,Senate,S. 3,"On the Motion to Table S.Amdt. 257: Motion To Table S.Amdt. 257; To require that surplus campaign funds be paid into the Treasury of the United States to aid in reducing the deficit and to ensure a ""level playing field"" for all Senatorial candidates.",1/2,22/5/1991,02:17PM,Motion to Table Agreed to,"To require that surplus campaign funds be paid into the Treasury of the United States to aid in reducing the deficit and to ensure a ""level playing field"" for all Senatorial candidates.",57,41,2
73,1991,73,102,1,Senate,S. 3,On the Motion to Table S.Amdt. 258: Motion To Table S.Amdt. 258; To repeal the public financing of and spending limits on Presidential election campaigns and the preferential mailing rate for political parties.,1/2,22/5/1991,03:11PM,Motion to Table Agreed to,To repeal the public financing of and spending limits on Presidential election campaigns and the preferential mailing rate for political parties.,60,38,2
74,1991,74,102,1,Senate,S. 3,On the Amendment S.Amdt. 259: Kerry Amdt. No. 259; To provide for a system of public funding for general elections for the United States Senate.,1/2,22/5/1991,05:49PM,Amendment Rejected,To provide for a system of public funding for general elections for the United States Senate.,39,58,3
75,1991,75,102,1,Senate,H.Con.Res. 121,"On the Conference Report: Budget Res. Conf Rpt. - H.Con.Res. 121; A concurrent resolution revising the congressional budget for the United States Government for the fiscal year 1991 and setting forth the congressional budget for the United States Government for the fiscal years 1992, 1993, 1994, 1995, and 1996.",1/2,22/5/1991,08:47PM,Conference Report Agreed to,,57,41,2
76,1991,76,102,1,Senate,S. 3,On the Motion to Table S.Amdt. 261: Motion To Table Amdt. No. 261; To eliminate all taxpayer subsidies for Senate election campaigns.,1/2,22/5/1991,09:10PM,Motion to Table Agreed to,To eliminate all taxpayer subsidies for Senate election campaigns.,55,43,2
77,1991,77,102,1,Senate,S. 3,"On the Motion to Table S.Amdt. 262: Motion To Table Amdt. No. 262; To provide free television broadcast time for Senate candidates, and for other purposes.",1/2,23/5/1991,01:31PM,Motion to Table Agreed to,"To provide free television broadcast time for Senate candidates, and for other purposes.",79,19,2
78,1991,78,102,1,Senate,S. 3,On the Motion to Table S.Amdt. 264: Motion To Table Amdt. No. 264; To eliminate the 50% subsidy to politicians to be provided by the broadcast industry.,1/2,23/5/1991,01:53PM,Motion to Table Agreed to,To eliminate the 50% subsidy to politicians to be provided by the broadcast industry.,54,44,2
79,1991,79,102,1,Senate,S. 3,"On the Motion to Table S.Amdt. 265: Motion To Table Amdt. No. 265; To require disclosure of certain information concerning the expenditure of union dues, fees, and assessments on political activities.",1/2,23/5/1991,02:07PM,Motion to Table Agreed to,"To require disclosure of certain information concerning the expenditure of union dues, fees, and assessments on political activities.",57,41,2
80,1991,80,102,1,Senate,S. 3,On the Motion to Table S.Amdt. 270: Motion To Table Amdt. No. 270; To provide for seed money for challengers.,1/2,23/5/1991,02:21PM,Motion to Table Agreed to,To provide for seed money for challengers.,57,40,3
81,1991,81,102,1,Senate,S. 3,On the Motion to Table S.Amdt. 272: Motion To Table Amdt. No. 272; To deny tax status to certain organizations participating in campaigns.,1/2,23/5/1991,02:37PM,Motion to Table Agreed to,To deny tax status to certain organizations participating in campaigns.,56,41,3
82,1991,82,102,1,Senate,S. 3,On the Motion to Table S.Amdt. 273: Motion To Table Amdt. No. 273; To repeal public financing of party conventions.,1/2,23/5/1991,04:05PM,Motion to Table Agreed to,To repeal public financing of party conventions.,53,45,2
