,year,roll_number,congress,session,chamber,bill,vote_question,vote_type,date,time,vote_result,description,yea,nay,not_voting
12,2001,12,107,1,Senate,S. 320,"On Passage of the Bill: S. 320; A bill to make technical corrections in patent, copyright, and trademark laws.",1/2,14/2/2001,03:04PM,Bill Passed,"A bill to make technical corrections in patent, copyright, and trademark laws.",98,0,2
13,2001,13,107,1,Senate,PN111,"On the Nomination: Confirmation: Joe M. Allbaugh, of Texas, to be Director of FEMA",1/2,15/2/2001,01:40PM,Nomination Confirmed,"Joe M. Allbaugh, of Texas, to be Director of the Federal Emergency Management Agency",91,0,9
14,2001,14,107,1,Senate,PN168,On the Nomination: Confirmation: John M. Duncan to be Deputy Undersecretary of the Treasury,1/2,28/2/2001,05:43PM,Nomination Confirmed,"John M. Duncan, of the District of Columbia, to be a Deputy Under Secretary of the Treasury",94,0,6
15,2001,15,107,1,Senate,S.J.Res. 6,"On the Joint Resolution: S.J.Res. 6; A joint resolution providing for congressional disapproval of the rule submitted by the Department of Labor under chapter 8 of title 5, United States Code, relating to ergonomics.",1/2,6/3/2001,08:16PM,Joint Resolution Passed,"A joint resolution providing for congressional disapproval of the rule submitted by the Department of Labor under chapter 8 of title 5, United States Code, relating to ergonomics.",56,44,
16,2001,16,107,1,Senate,S. 420,On the Amendment S.Amdt. 14: Wellstone Amdt. No. 14; To create an exemption for certain debtors that can demonstrate to the satisfaction of the court that the reason for the filing was a result of debts incurred through medical expenses.,1/2,7/3/2001,06:55PM,Amendment Rejected,To create an exemption for certain debtors that can demonstrate to the satisfaction of the court that the reason for the filing was a result of debts incurred through medical expenses.,34,65,
17,2001,17,107,1,Senate,S. 420,On the Motion to Table S.Amdt. 13: Motion to Table Leahy Amendment No. 13; To provide small business creditors priority over larger businesses relating to distribution of the bankruptcy estate.,1/2,7/3/2001,07:23PM,Motion to Table Agreed to,To provide small business creditors priority over larger businesses relating to distribution of the bankruptcy estate.,58,41,
18,2001,18,107,1,Senate,S. 420,"On the Motion to Table S.Amdt. 17: Motion to Table Durbin Amdt. No. 17, as modified; To make an amendment with respect to predatory lending practices, and for other purposes.",1/2,8/3/2001,11:52AM,Motion to Table Agreed to,"To make an amendment with respect to predatory lending practices, and for other purposes.",50,49,
19,2001,19,107,1,Senate,S. 420,"On the Motion to Table S.Amdt. 26: Motion to Table Kerry Amdt. No. 26; To strike certain provisions relating to small businesses, and for other purposes,",1/2,8/3/2001,03:32PM,Motion to Table Agreed to,"To strike certain provisions relating to small businesses, and for other purposes,",55,41,
20,2001,20,107,1,Senate,S. 420,"On the Motion to Table S.Amdt. 27: Motion to Table Feinstein Amendment No. 27, as modified; To make an amendment with respect to extensions of credit to underage consumers.",1/2,13/3/2001,11:03AM,Motion to Table Agreed to,To make an amendment with respect to extensions of credit to underage consumers.,55,42,
21,2001,21,107,1,Senate,S. 420,On the Motion to Table S.Amdt. 39: Motion to Table Kennedy Amdt. No. 39; To remove the dollar limitation on retirement savings protected in bankruptcy.,1/2,13/3/2001,11:32AM,Motion to Table Agreed to,To remove the dollar limitation on retirement savings protected in bankruptcy.,61,37,
22,2001,22,107,1,Senate,S. 420,On the Motion S.Amdt. 29: Motion to Waive CBA re: Conrad Amendment No. 29; To establish an off-budget lockbox to strengthen Social Security and Medicare.,3/5,13/3/2001,02:48PM,Motion Rejected,To establish an off-budget lockbox to strengthen Social Security and Medicare.,53,47,
23,2001,23,107,1,Senate,S. 420,On the Motion S.Amdt. 32: Motion to Waive CBA re: Sessions Amendment No. 32; To establish a procedure to safeguard the surpluses of the Social Security and Medicare hospital insurance trust funds.,3/5,13/3/2001,03:15PM,Motion Rejected,To establish a procedure to safeguard the surpluses of the Social Security and Medicare hospital insurance trust funds.,52,48,
24,2001,24,107,1,Senate,S. 420,"On the Motion to Table S.Amdt. 25: Motion to Table Schumer Amendment No. 25, as modified; To make an amendment with respect to the preservation of claims and defenses upon the sale or transfer of a predatory loan.",1/2,13/3/2001,05:28PM,Motion to Table Failed,To make an amendment with respect to the preservation of claims and defenses upon the sale or transfer of a predatory loan.,44,55,
25,2001,25,107,1,Senate,S. 420,On the Motion to Table S.Amdt. 75: Motion to Table Dodd Amdt. No. 75; To amend the Truth in Lending Act with respect to extensions of credit to consumers under the age of 21.,1/2,13/3/2001,05:55PM,Motion to Table Agreed to,To amend the Truth in Lending Act with respect to extensions of credit to consumers under the age of 21.,58,41,
26,2001,26,107,1,Senate,S. 420,On the Motion to Table S.Amdt. 78: Motion to Table Wyden Amendment No. 78; To provide for the nondischargeability of debts arising from the exchange of electric energy.,1/2,14/3/2001,10:58AM,Motion to Table Agreed to,To provide for the nondischargeability of debts arising from the exchange of electric energy.,67,30,
27,2001,27,107,1,Senate,S. 420,On the Motion to Table S.Amdt. 93: Motion to Table Durbin Amendment No. 93; To provide a complete substitute.,1/2,14/3/2001,03:34PM,Motion to Table Agreed to,To provide a complete substitute.,64,35,
28,2001,28,107,1,Senate,S. 420,"On the Motion to Table S.Amdt. 36: Motion to Table Wellstone Amdt. No. 36, as modified; To disallow certain claims and prohibit coercive debt collection practices.",1/2,14/3/2001,04:04PM,Motion to Table Agreed to,To disallow certain claims and prohibit coercive debt collection practices.,58,41,
29,2001,29,107,1,Senate,S. 420,"On the Cloture Motion: Motion to Invoke Cloture on S.420; An original bill to amend title 11, United States Code, and for other purposes.",3/5,14/3/2001,04:32PM,Cloture Motion Agreed to,"An original bill to amend title 11, United States Code, and for other purposes.",80,19,
30,2001,30,107,1,Senate,S. 420,"On the Motion to Table S.Amdt. 68: Motion to Table Kohl Amdt. No. 68; To limit the value of certain real and personal property that a debtor may elect to exempt under State or local law, and for other purposes.",1/2,15/3/2001,11:42AM,Motion to Table Failed,"To limit the value of certain real and personal property that a debtor may elect to exempt under State or local law, and for other purposes.",39,60,
31,2001,31,107,1,Senate,S. 420,"On the Amendment S.Amdt. 41: Leahy Amendment No. 14, As Modified; To protect the identities of minor children in bankruptcy proceedings.",1/2,15/3/2001,12:17PM,Amendment Agreed to,To protect the identities of minor children in bankruptcy proceedings.,99,0,
32,2001,32,107,1,Senate,S. 420,On the Amendment S.Amdt. 19: Leahy Amendment No. 19; To correct the treatment of certain spousal income for purposes of means testing.,1/2,15/3/2001,02:41AM,Amendment Agreed to,To correct the treatment of certain spousal income for purposes of means testing.,56,43,
33,2001,33,107,1,Senate,S. 420,On the Amendment S.Amdt. 70: Wellstone Amendment No. 70; To change the relevant time period in determining current monthly income.,1/2,15/3/2001,03:37PM,Amendment Rejected,To change the relevant time period in determining current monthly income.,22,77,
34,2001,34,107,1,Senate,S. 420,"On the Amendment S.Amdt. 71: Wellstone Amdt. No. 71; To address the acceptable period of time between the filing of petitions for relief under chapter 12 of title 11, United States Code.",1/2,15/3/2001,03:34PM,Amendment Rejected,"To address the acceptable period of time between the filing of petitions for relief under chapter 12 of title 11, United States Code.",36,63,
35,2001,35,107,1,Senate,S. 420,"On the Amendment S.Amdt. 51: Feingold Amendment No. 51, As Modified; To strike section 1310, relating to barring certain foreign judgments.",1/2,15/3/2001,05:38PM,Amendment Agreed to,"To strike section 1310, relating to barring certain foreign judgments.",79,18,
36,2001,36,107,1,Senate,S. 420,"On Passage of the Bill: S.420, As Amended; An original bill to amend title 11, United States Code, and for other purposes.",1/2,15/3/2001,06:07PM,Bill Passed,"An original bill to amend title 11, United States Code, and for other purposes.",83,15,
37,2001,37,107,1,Senate,S. 27,On the Motion to Table S.Amdt. 112: Motion To Table Domenici Amendment No. 112; To increase contribution limits in response to candidate's use of personal wealth and limit time to use contributions to repay personal loans to campaigns.,1/2,19/3/2001,06:14PM,Motion to Table Agreed to,To increase contribution limits in response to candidate's use of personal wealth and limit time to use contributions to repay personal loans to campaigns.,51,48,1
38,2001,38,107,1,Senate,S. 27,On the Amendment S.Amdt. 115: Domenici Amendment No. 115; To amend the Federal Election Campaign Act of 1971 to modify contribution limits in response to expenditures of a candidate from personal funds.,1/2,20/3/2001,12:15PM,Amendment Agreed to,To amend the Federal Election Campaign Act of 1971 to modify contribution limits in response to expenditures of a candidate from personal funds.,70,30,
39,2001,39,107,1,Senate,S. 27,On the Amendment S.Amdt. 117: Bennett Amdt. No. 117; To amend the Federal Election Campaign Act of 1971 to prohibit separate segregated funds and nonconnected political committees from using soft money to subsidize hard dollar fundraising.,1/2,20/3/2001,04:01PM,Amendment Rejected,To amend the Federal Election Campaign Act of 1971 to prohibit separate segregated funds and nonconnected political committees from using soft money to subsidize hard dollar fundraising.,37,63,
40,2001,40,107,1,Senate,S. 27,On the Motion to Table S.Amdt. 118: Motion to Table Smith (OR) Amdt. No. 118; To prohibit candidates and Members of Congress from accepting certain contributions while Congress is in session.,1/2,20/3/2001,05:56PM,Motion to Table Agreed to,To prohibit candidates and Members of Congress from accepting certain contributions while Congress is in session.,74,25,1
41,2001,41,107,1,Senate,S. 27,"On the Amendment S.Amdt. 122: Torricelli Amendment No. 122; To amend the Communications Act of 1934 to require television broadcast stations, and providers of cable or satellite television service, to provide lowest unit rate to committees of political parties purchasing time on behalf of candidates.",1/2,21/3/2001,11:51AM,Amendment Agreed to,"To amend the Communications Act of 1934 to require television broadcast stations, and providers of cable or satellite television service, to provide lowest unit rate to committees of political parties purchasing time on behalf of candidates.",69,31,
42,2001,42,107,1,Senate,S. 27,On the Amendment S.Amdt. 123: Wellstone Amdt. No. 123; To allow a State to enact voluntary public financing legislation regarding the election of Federal candidates in such State.,1/2,21/3/2001,02:29PM,Amendment Rejected,To allow a State to enact voluntary public financing legislation regarding the election of Federal candidates in such State.,36,64,
43,2001,43,107,1,Senate,S. 27,On the Motion to Table S.Amdt. 134: Motion to Table Hatch Amdt. No. 134; To strike section 304 and add a provision to require disclosure to and consent by shareholders and members regarding use of funds for political activities.,1/2,21/3/2001,05:46PM,Motion to Table Agreed to,To strike section 304 and add a provision to require disclosure to and consent by shareholders and members regarding use of funds for political activities.,69,31,
44,2001,44,107,1,Senate,S. 27,On the Motion to Table S.Amdt. 136: Motion to Table Hatch Amdt. No. 136; To add a provision to require disclosure to shareholders and members regarding use of funds for political activities.,1/2,22/3/2001,09:36AM,Motion to Table Agreed to,To add a provision to require disclosure to shareholders and members regarding use of funds for political activities.,60,40,
45,2001,45,107,1,Senate,S. 27,On the Amendment S.Amdt. 139: Nickles Amdt. No. 139; To strike section 304.,1/2,22/3/2001,03:26PM,Amendment Agreed to,To strike section 304.,99,0,1
46,2001,46,107,1,Senate,S. 27,"On the Motion to Table S.Amdt. 141: Motion to Table Helms Amdt. No. 141, as modified; To require labor organizations to provide notice to members concerning their rights with respect to the expenditure of funds for activities unrelated to collective bargaining.",1/2,23/3/2001,12:00AM,Motion to Table Agreed to,To require labor organizations to provide notice to members concerning their rights with respect to the expenditure of funds for activities unrelated to collective bargaining.,53,40,7
47,2001,47,107,1,Senate,S.J.Res. 4,On the Joint Resolution: S.J.Res. 4; A joint resolution proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,2/3,26/3/2001,06:00PM,Joint Resolution Defeated,A joint resolution proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,40,56,4
48,2001,48,107,1,Senate,S. 27,On the Amendment S.Amdt. 145: Wellstone Amendment No. 145; To apply the prohibition on electioneering communications to targeted communications of certain tax-exempt organizations.,1/2,26/3/2001,06:46PM,Amendment Agreed to,To apply the prohibition on electioneering communications to targeted communications of certain tax-exempt organizations.,51,46,3
49,2001,49,107,1,Senate,S. 27,"On the Motion to Table S.Amdt. 146: Motion to Table Hagel Amendment No. 146, Division I; To amend the Federal Election Campaign Act of 1971 to provide meaningful campaign finance reform through requiring better reporting, decreasing the role of soft money, and increasing individual contribution limits, and for other purposes.",1/2,27/3/2001,11:54AM,Motion to Table Agreed to,"To amend the Federal Election Campaign Act of 1971 to provide meaningful campaign finance reform through requiring better reporting, decreasing the role of soft money, and increasing individual contribution limits, and for other purposes.",52,47,1
50,2001,50,107,1,Senate,S. 27,"On the Motion to Table S.Amdt. 146: Motion to Table Hagel Amdt. No. 146, Division II; To amend the Federal Election Campaign Act of 1971 to provide meaningful campaign finance reform through requiring better reporting, decreasing the role of soft money, and increasing individual contribution limits, and for other purposes.",1/2,27/3/2001,12:26PM,Motion to Table Failed,"To amend the Federal Election Campaign Act of 1971 to provide meaningful campaign finance reform through requiring better reporting, decreasing the role of soft money, and increasing individual contribution limits, and for other purposes.",0,100,
51,2001,51,107,1,Senate,S. 27,"On the Motion to Table S.Amdt. 146: Motion to Table Hagel Amdt. No. 146, Division III; To amend the Federal Election Campaign Act of 1971 to provide meaningful campaign finance reform through requiring better reporting, decreasing the role of soft money, and increasing individual contribution limits, and for other purposes.",1/2,27/3/2001,12:53PM,Motion to Table Agreed to,"To amend the Federal Election Campaign Act of 1971 to provide meaningful campaign finance reform through requiring better reporting, decreasing the role of soft money, and increasing individual contribution limits, and for other purposes.",60,40,
52,2001,52,107,1,Senate,S. 27,On the Amendment S.Amdt. 148: Kerry Amendment No. 148; To amend the Federal Election Campaign Act of 1971 to provide partial public financing for Senate candidates who abide by voluntary spending limits.,1/2,27/3/2001,04:51PM,Amendment Rejected,To amend the Federal Election Campaign Act of 1971 to provide partial public financing for Senate candidates who abide by voluntary spending limits.,30,70,
53,2001,53,107,1,Senate,S. 27,On the Motion to Table S.Amdt. 149: Motion to Table Thompson Amendment No. 149; To modify and index contribution limits.,1/2,28/3/2001,09:52AM,Motion to Table Failed,To modify and index contribution limits.,46,54,
54,2001,54,107,1,Senate,S. 27,On the Motion to Table S.Amdt. 151: Motion to Table Feinstein Amendment No. 151; To amend the Federal Election Campaign Act of 1971 to clarify individual contribution limits.,1/2,28/3/2001,12:11PM,Motion to Table Failed,To amend the Federal Election Campaign Act of 1971 to clarify individual contribution limits.,46,54,
55,2001,55,107,1,Senate,S. 27,"On the Amendment S.Amdt. 149: Thompson Amdt. No. 149, as modified; To modify and index contribution limits.",1/2,28/3/2001,04:11PM,Amendment Agreed to,To modify and index contribution limits.,84,16,
56,2001,56,107,1,Senate,S. 27,On the Amendment S.Amdt. 153: Schumer Amendment No. 153; To condition the availability of television media rates for national committees of political parties on the adherence of those committees to existing coordinated spending limits.,1/2,28/3/2001,05:13PM,Amendment Agreed to,To condition the availability of television media rates for national committees of political parties on the adherence of those committees to existing coordinated spending limits.,52,48,
57,2001,57,107,1,Senate,S. 27,"On the Amendment S.Amdt. 152: DeWine Amdt. No. 152; To strike title II, including section 204 of such title, as added by the amendment proposed by Mr. Wellstone (Amendment No. 145).",1/2,29/3/2001,10:01AM,Amendment Rejected,"To strike title II, including section 204 of such title, as added by the amendment proposed by Mr. Wellstone (Amendment No. 145).",28,72,
58,2001,58,107,1,Senate,S. 27,On the Amendment S.Amdt. 155: Harkin Amendment No. 155; To amend the Federal Election Campaign Act of 1971 to provide for a voluntary system of spending limits with respect to Senate election campaigns.,1/2,29/3/2001,12:00PM,Amendment Rejected,To amend the Federal Election Campaign Act of 1971 to provide for a voluntary system of spending limits with respect to Senate election campaigns.,32,67,1
59,2001,59,107,1,Senate,S. 27,"On the Motion to Table S.Amdt. 156: Motion to Table Frist Amdt. No. 156, as modified; To make certain provisions nonseverable, and to provide for expedited judicial review of any provision of, or amendment made by, this Act.",1/2,29/3/2001,03:43PM,Motion to Table Agreed to,"To make certain provisions nonseverable, and to provide for expedited judicial review of any provision of, or amendment made by, this Act.",57,43,
60,2001,60,107,1,Senate,S. 27,On the Motion to Table S.Amdt. 158: Motion to Table Bingaman Amdt. No. 158; To provide candidates for election to Federal office with the opportunity to respond to negative political advertisements sponsored by noncandidates.,1/2,29/3/2001,05:56PM,Motion to Table Agreed to,To provide candidates for election to Federal office with the opportunity to respond to negative political advertisements sponsored by noncandidates.,72,28,
61,2001,61,107,1,Senate,S. 420,"On the Amendment S.Amdt. 61: Specter Amdt. No. 140, as further modified; No Statement of Purpose on File.",1/2,29/3/2001,07:57PM,Amendment Agreed to,No Statement of Purpose on File.,82,17,1
62,2001,62,107,1,Senate,S. 27,"On the Amendment S.Amdt. 164: Reed Amendment No. 164, as modified; To make amendments regarding the enforcement authority  and procedures of the Federal Election Commission.",1/2,30/3/2001,11:07AM,Amendment Rejected,To make amendments regarding the enforcement authority  and procedures of the Federal Election Commission.,41,50,9
63,2001,63,107,1,Senate,S. 27,"On the Amendment S.Amdt. 165: McCain Amendment No. 165; Relating to coordination expenditure or other disbursement, a means of payment made in concert or cooperation with the candidate's authorized political committee, or their agents, or a political party committee or its agents.",1/2,30/3/2001,11:39AM,Amendment Agreed to,"Relating to coordination expenditure or other disbursement, a means of payment made in concert or cooperation with the candidate's authorized political committee, or their agents, or a political party committee or its agents.",57,34,9
64,2001,64,107,1,Senate,S. 27,"On Passage of the Bill: S. 27, as amended; A bill to amend the Federal Election Campaign Act of 1971 to provide bipartisan campaign reform.",1/2,2/4/2001,05:35PM,Bill Passed,A bill to amend the Federal Election Campaign Act of 1971 to provide bipartisan campaign reform.,59,41,
65,2001,65,107,1,Senate,H.Con.Res. 83,On the Amendment S.Amdt. 173: Grassley Amdt. No. 173; To revise certain provisions providing for a reserve fund for prescription drugs and medicare reform in the Senate.,1/2,3/4/2001,05:02PM,Amendment Agreed to,To revise certain provisions providing for a reserve fund for prescription drugs and medicare reform in the Senate.,50,50,
66,2001,66,107,1,Senate,H.Con.Res. 83,"On the Amendment S.Amdt. 172: Baucus Amdt. No. 172; To establish a prescription drug benefit under Title XVIII of the Social Security Act, without using funds generated from either the Medicare or Social Security surpluses, that is voluntary; accessible to all beneficiaries; designed to assist beneficiaries with the high cost of prescription drugs, protect them from excessive out of pocket costs, and give them bargaining power in the marketplace; affordable to all beneficiaries and the program; administered using private sector entities and competitive purchasing techniques; and consistent with broader Medicare reform.",1/2,3/4/2001,05:34PM,Amendment Rejected,"To establish a prescription drug benefit under Title XVIII of the Social Security Act, without using funds generated from either the Medicare or Social Security surpluses, that is voluntary; accessible to all beneficiaries; designed to assist beneficiaries with the high cost of prescription drugs, protect them from excessive out of pocket costs, and give them bargaining power in the marketplace; affordable to all beneficiaries and the program; administered using private sector entities and competitive purchasing techniques; and consistent with broader Medicare reform.",50,50,
67,2001,67,107,1,Senate,H.Con.Res. 83,On the Amendment S.Amdt. 174: Grassley Amdt. No. 174; To provide for additional agriculture assistance.,1/2,4/4/2001,10:52AM,Amendment Agreed to,To provide for additional agriculture assistance.,51,49,
68,2001,68,107,1,Senate,H.Con.Res. 83,"On the Amendment S.Amdt. 176: Johnson Amdt. No. 176; To provide emergency assistance to producers of agricultural commodities in fiscal year 2001, and additional funds for farm and conservation programs during fiscal years 2002 through 2001.",1/2,4/4/2001,11:48AM,Amendment Rejected,"To provide emergency assistance to producers of agricultural commodities in fiscal year 2001, and additional funds for farm and conservation programs during fiscal years 2002 through 2001.",47,53,
69,2001,69,107,1,Senate,H.Con.Res. 83,On the Amendment S.Amdt. 185: Harkin Amdt. No. 185; To make certain that no child is left behind and to maintain fiscal discipline by making a major investment in education and a commensurate reduction in the share of tax relief given to the wealthiest one percent of Americans.,1/2,4/4/2001,03:19PM,Amendment Agreed to,To make certain that no child is left behind and to maintain fiscal discipline by making a major investment in education and a commensurate reduction in the share of tax relief given to the wealthiest one percent of Americans.,53,47,
70,2001,70,107,1,Senate,H.Con.Res. 83,"On the Amendment S.Amdt. 186: Specter Amdt. No. 186; Increase descretionary health funding by $700,000,000.",1/2,4/4/2001,05:01PM,Amendment Agreed to,"Increase descretionary health funding by $700,000,000.",96,4,
71,2001,71,107,1,Senate,H.Con.Res. 83,"On the Amendment S.Amdt. 188: Landrieu Amdt. No. 188; To amend the congressional budget to allow for the continued transformation of the military, to fulfill congressional commitments to provide quality health care for active and retired military families, and to continue improvements in compensation, housing, and other quality of life issues.",1/2,4/4/2001,07:23PM,Amendment Rejected,"To amend the congressional budget to allow for the continued transformation of the military, to fulfill congressional commitments to provide quality health care for active and retired military families, and to continue improvements in compensation, housing, and other quality of life issues.",47,52,1
72,2001,72,107,1,Senate,H.Con.Res. 83,"On the Amendment S.Amdt. 189: Warner Amdt. No. 189; To increase the levels of new budget authority and budget outlays provided for the National Defense (050) major functional category for fiscal year 2002, and to make corresponding adjustments necessitated by those increases.",1/2,4/4/2001,07:49PM,Amendment Agreed to,"To increase the levels of new budget authority and budget outlays provided for the National Defense (050) major functional category for fiscal year 2002, and to make corresponding adjustments necessitated by those increases.",84,16,
73,2001,73,107,1,Senate,H.Con.Res. 83,On the Amendment S.Amdt. 191: Stabenow Amdt. No. 191; To eliminate further cuts in Medicare payments to home health agencies.,1/2,5/4/2001,09:36AM,Amendment Rejected,To eliminate further cuts in Medicare payments to home health agencies.,47,53,
74,2001,74,107,1,Senate,H.Con.Res. 83,On the Amendment S.Amdt. 190: Collins Amdt. No. 190; To establish a reserve fund to eliminate further cuts in medicare payments to home health agencies.,1/2,5/4/2001,10:09AM,Amendment Agreed to,To establish a reserve fund to eliminate further cuts in medicare payments to home health agencies.,99,1,
75,2001,75,107,1,Senate,H.Con.Res. 83,On the Amendment S.Amdt. 345: Domenici Amdt. No. 345; To provide for tax relief.,1/2,5/4/2001,06:41PM,Amendment Agreed to,To provide for tax relief.,51,49,
76,2001,76,107,1,Senate,H.Con.Res. 83,On the Amendment S.Amdt. 202: Durbin Amdt. No. 202; To call for immediate action by the United States Senate on passage of an Economic Stimulus Package in FY01 and to provide for further tax cuts in Fiscal Years 2002-11 as part of a fiscally responsible budget that ensures maximum feasible debt reduction.,1/2,5/4/2001,07:18PM,Amendment Rejected,To call for immediate action by the United States Senate on passage of an Economic Stimulus Package in FY01 and to provide for further tax cuts in Fiscal Years 2002-11 as part of a fiscally responsible budget that ensures maximum feasible debt reduction.,39,61,
77,2001,77,107,1,Senate,H.Con.Res. 83,"On the Amendment S.Amdt. 257: Corzine Amdt. No. 257; To increase natural resources, environment, energy and other spending to ensure full funding of the Land Conservation, Preservation, and Infrastructure Improvement Program; to help preserve the core operating budgets of the major environmental agencies to provide appropriate funding for activities related to enforcement of environmental statutes and setting of standards that protect natural resources and the public's health; to address contaminated brownfield sites and urban sprawl and promote smart growth; to save wildlife habitat and endangered species; and to address water quality and infrastructure, global climate change, and energy security, resources and efficiency.",1/2,5/4/2001,07:53PM,Amendment Rejected,"To increase natural resources, environment, energy and other spending to ensure full funding of the Land Conservation, Preservation, and Infrastructure Improvement Program; to help preserve the core operating budgets of the major environmental agencies to provide appropriate funding for activities related to enforcement of environmental statutes and setting of standards that protect natural resources and the public's health; to address contaminated brownfield sites and urban sprawl and promote smart growth; to save wildlife habitat and endangered species; and to address water quality and infrastructure, global climate change, and energy security, resources and efficiency.",46,54,
78,2001,78,107,1,Senate,H.Con.Res. 83,On the Motion S.Amdt. 288: Motion to Waive CBA re: Voinovich Amdt. No. 288; To improve the fiscal discipline of the budget process by creating a point of order against emergency spending that does not meet the definition of an emergency requirement.,3/5,5/4/2001,08:14PM,Motion Rejected,To improve the fiscal discipline of the budget process by creating a point of order against emergency spending that does not meet the definition of an emergency requirement.,54,46,
79,2001,79,107,1,Senate,H.Con.Res. 83,On the Amendment S.Amdt. 347: Hutchison Amdt. No. 347; To eliminate the marriage penalty tax.,1/2,5/4/2001,08:42PM,Amendment Agreed to,To eliminate the marriage penalty tax.,50,50,
80,2001,80,107,1,Senate,H.Con.Res. 83,"On the Amendment S.Amdt. 225: Hollings Amdt. No. 225; To provide for a $85 billion tax rebate, and for other purposes.",1/2,5/4/2001,09:00PM,Amendment Agreed to,"To provide for a $85 billion tax rebate, and for other purposes.",94,6,
81,2001,81,107,1,Senate,H.Con.Res. 83,On the Motion S.Amdt. 201: Motion to Waive CBA re: Allen Amdt. No. 225; To provide for a tax cut accelerator.,3/5,5/4/2001,09:20PM,Motion Rejected,To provide for a tax cut accelerator.,45,55,
82,2001,82,107,1,Senate,H.Con.Res. 83,On the Amendment S.Amdt. 348: Breaux Amdt. No. 348; To increase funding for IDEA.,1/2,5/4/2001,10:02PM,Amendment Agreed to,To increase funding for IDEA.,54,46,
83,2001,83,107,1,Senate,H.Con.Res. 83,On the Amendment S.Amdt. 349: Collins Amdt. No. 349; To provide tax credits for small business to purchase health insurance for their employees and to provide for the deductibility of health insurance for the self-employed and those who don't receive health insurance from their employers and for long-term care.,1/2,5/4/2001,10:15PM,Amendment Rejected,To provide tax credits for small business to purchase health insurance for their employees and to provide for the deductibility of health insurance for the self-employed and those who don't receive health insurance from their employers and for long-term care.,49,51,
