,year,roll_number,congress,session,chamber,bill,vote_question,vote_type,date,time,vote_result,description,yea,nay,not_voting
17,1994,17,103,2,Senate,S. 1281,On the Motion to Table S.Amdt. 1315: motion to table lott amdt no. 1315; Prohibition on security assistance for countries that consistently oppose the United States position in the United Nations General Assembly.,1/2,2/2/1994,11:02AM,Motion to Table Agreed to,Prohibition on security assistance for countries that consistently oppose the United States position in the United Nations General Assembly.,66,34,
18,1994,18,103,2,Senate,H.R. 2333,"On Passage of the Bill: passage h.r.2333, as amended; A bill to authorize appropriations for the Department of State, the United States Information Agency, and related agencies, to authorize appropriations for foreign assistance programs, and for other purposes.",1/2,2/2/1994,11:25AM,Bill Passed,"A bill to authorize appropriations for the Department of State, the United States Information Agency, and related agencies, to authorize appropriations for foreign assistance programs, and for other purposes.",92,8,
19,1994,19,103,2,Senate,S. 1150,"On the Amendment S.Amdt. 1368: Danforth Amdt. No. 1368; To express the sense of the Senate that the speech made by Mr. Khalid Abdul Mohammed at Kean College on November 29, 1993 was false, anti-Semitic, racist, divisive, repugnant and a disservice to all Americans and is therefore condemned.",1/2,2/2/1994,05:32PM,Amendment Agreed to,"To express the sense of the Senate that the speech made by Mr. Khalid Abdul Mohammed at Kean College on November 29, 1993 was false, anti-Semitic, racist, divisive, repugnant and a disservice to all Americans and is therefore condemned.",97,0,3
20,1994,20,103,2,Senate,S. 1150,On the Amendment S.Amdt. 1370: gregg amdt no. 1370; To strike all references to opportunity-to-learn standards.,1/2,2/2/1994,07:36PM,Amendment Rejected,To strike all references to opportunity-to-learn standards.,42,52,6
21,1994,21,103,2,Senate,S. 1150,"On the Amendment S.Amdt. 1377: Hatfield Amdt. No. 1377; To encourage and assist States, local educational agencies, and schools in their comprehensive educational reform efforts by allowing flexibility in the application of selected Federal statutory or regulatory requirements that present barriers to education restructuring and reform.",1/2,3/2/1994,11:46AM,Amendment Agreed to,"To encourage and assist States, local educational agencies, and schools in their comprehensive educational reform efforts by allowing flexibility in the application of selected Federal statutory or regulatory requirements that present barriers to education restructuring and reform.",97,0,3
22,1994,22,103,2,Senate,S. 1150,On the Amendment S.Amdt. 1382: helms amdt no 1382 (as amended); To prohibit the use of funds to any state or local educational agency which has a policy of denying prayer in public schools by individuals on a voluntary basis.,1/2,3/2/1994,05:40PM,Amendment Agreed to,To prohibit the use of funds to any state or local educational agency which has a policy of denying prayer in public schools by individuals on a voluntary basis.,75,22,3
23,1994,23,103,2,Senate,PN1038,On the Nomination: William J. Perry to be Secretary of Defense,1/2,3/2/1994,06:06PM,Nomination Confirmed,"William J. Perry, of California, to be Secretary of Defense",97,0,3
24,1994,24,103,2,Senate,S. 1150,On the Amendment S.Amdt. 1383: Danforth amdt. no. 1383; To express the sense of the Senate that local educational agencies should encourage a brief period of daily silence for students for the purpose of contemplating their aspirations.,1/2,4/2/1994,09:32AM,Amendment Agreed to,To express the sense of the Senate that local educational agencies should encourage a brief period of daily silence for students for the purpose of contemplating their aspirations.,78,8,14
25,1994,25,103,2,Senate,S. 1150,On the Amendment S.Amdt. 1386: coats amdt no. 1386; To provide a low-income school choice demonstration program.,1/2,8/2/1994,10:00AM,Amendment Rejected,To provide a low-income school choice demonstration program.,41,52,7
26,1994,26,103,2,Senate,S. 1150,"On the Amendment S.Amdt. 1388: grassley amdt no. 1388; To prohibit the use of certain funds for activities related to a student's personal values, attitudes, beliefs, or sexual behavior without certain consent, notification, access to information, and an opportunity for a hearing; to provide for enforcement of such prohibition; and to require the Secretary of Education to designate or establish an office and review board within the Department of Education.",1/2,8/2/1994,10:22AM,Amendment Agreed to,"To prohibit the use of certain funds for activities related to a student's personal values, attitudes, beliefs, or sexual behavior without certain consent, notification, access to information, and an opportunity for a hearing; to provide for enforcement of such prohibition; and to require the Secretary of Education to designate or establish an office and review board within the Department of Education.",93,0,7
27,1994,27,103,2,Senate,S. 1150,On the Amendment S.Amdt. 1390: helms amdt no. 1190; To provide that no Federal funds shall be used by the Department of Education or the Department of Health and Human Services to support the distribution or provision of condoms or other contraceptive devices or drugs to an unemancipated minor without the prior written consent of such minor's parent or guardian.,1/2,8/2/1994,10:35AM,Amendment Rejected,To provide that no Federal funds shall be used by the Department of Education or the Department of Health and Human Services to support the distribution or provision of condoms or other contraceptive devices or drugs to an unemancipated minor without the prior written consent of such minor's parent or guardian.,32,61,7
28,1994,28,103,2,Senate,S. 1150,On the Amendment S.Amdt. 1390: helms amdt no. 1390; To provide that no Federal funds shall be used by the Department of Education or the Department of Health and Human Services to support the distribution or provision of condoms or other contraceptive devices or drugs to an unemancipated minor without the prior written consent of such minor's parent or guardian.,1/2,8/2/1994,10:47AM,Amendment Rejected,To provide that no Federal funds shall be used by the Department of Education or the Department of Health and Human Services to support the distribution or provision of condoms or other contraceptive devices or drugs to an unemancipated minor without the prior written consent of such minor's parent or guardian.,34,59,7
29,1994,29,103,2,Senate,S. 1150,On the Amendment S.Amdt. 1393: kennedy amdt no. 1393; To ensure that all federally funded programs which provide for the distribution of contraceptive devices to unemancipated minors develop procedures to encourage family participation in such programs.,1/2,8/2/1994,11:01AM,Amendment Agreed to,To ensure that all federally funded programs which provide for the distribution of contraceptive devices to unemancipated minors develop procedures to encourage family participation in such programs.,91,2,7
30,1994,30,103,2,Senate,S. 1150,"On the Amendment S.Amdt. 1420: jeffords amdt no. 1420; To express the sense of the Senate that the Federal Government should provide States and communities with adequate resources under the Individuals with Disabilities Education Act as soon as reasonably possible, through the reallocation of funds within the current budget constraints.",1/2,8/2/1994,11:15AM,Amendment Agreed to,"To express the sense of the Senate that the Federal Government should provide States and communities with adequate resources under the Individuals with Disabilities Education Act as soon as reasonably possible, through the reallocation of funds within the current budget constraints.",93,0,7
31,1994,31,103,2,Senate,S. 1361,On the Motion to Table S.Amdt. 1429: motion to table gorton amdt n. 1429; To amend the Job Training Partnership Act to encourage the placement of youths in private sector jobs under the Summer Youth Employment and Training Program.,1/2,8/2/1994,11:30AM,Motion to Table Agreed to,To amend the Job Training Partnership Act to encourage the placement of youths in private sector jobs under the Summer Youth Employment and Training Program.,50,43,7
32,1994,32,103,2,Senate,H.R. 2884,"On Passage of the Bill: H.R.2884 as amended; A bill to establish a national framework for the development of School-to-Work Opportunities systems in all States, and for other purposes.",1/2,8/2/1994,11:48AM,Bill Passed,"A bill to establish a national framework for the development of School-to-Work Opportunities systems in all States, and for other purposes.",62,31,7
33,1994,33,103,2,Senate,PN784,On the Nomination: Nomination M. Larry Lawrence,1/2,8/2/1994,05:00PM,Nomination Confirmed,"M. Larry Lawrence, of California, to be Ambassador to Switzerland",79,16,5
34,1994,34,103,2,Senate,H.R. 1804,"On Passage of the Bill: Passage H.R.1804, as amended; A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",1/2,8/2/1994,05:23PM,Bill Passed,"A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",71,25,4
35,1994,35,103,2,Senate,H.R. 3759,"On the Motion to Table S.Amdt. 1440: Motion to Table Kerrey Amdt. No.1440; To provide a more effective, efficient, and responsive Government.",1/2,9/2/1994,07:00PM,Motion to Table Agreed to,"To provide a more effective, efficient, and responsive Government.",65,31,4
36,1994,36,103,2,Senate,H.R. 3759,On the Amendment S.Amdt. 1442: D'Amato Amdt. No. 1442; To extend the RTC civil statute of limitations.,1/2,9/2/1994,07:35PM,Amendment Agreed to,To extend the RTC civil statute of limitations.,95,0,5
37,1994,37,103,2,Senate,H.R. 3759,On the Amendment S.Amdt. 1444: brown amdt no. 1444; To delete funds for the costs of electronic communications records management activities of the Executive Office of the President.,1/2,10/2/1994,03:15PM,Amendment Rejected,To delete funds for the costs of electronic communications records management activities of the Executive Office of the President.,44,51,5
38,1994,38,103,2,Senate,H.R. 3759,"On the Motion S.Amdt. 1445: motion to waive C.B.A. RE: MURKOWSKI AMDT NO. 1445; To express the sense of the Senate that Federal spending priorities need to be reevaluated in light of the recent Northridge earthquake in California and other frequently occurring natural disasters nationwide and that, as part of the reevaluation, the Presidential election campaign fund checkoff should be replaced with a checkoff for Federal disaster relief assistance.",3/5,10/2/1994,03:39PM,Motion Rejected,"To express the sense of the Senate that Federal spending priorities need to be reevaluated in light of the recent Northridge earthquake in California and other frequently occurring natural disasters nationwide and that, as part of the reevaluation, the Presidential election campaign fund checkoff should be replaced with a checkoff for Federal disaster relief assistance.",37,58,5
39,1994,39,103,2,Senate,H.R. 3759,On the Amendment S.Amdt. 1452: kerry amdt no. 1452; To reduce the deficit for fiscal years 1994 through 1998.,1/2,10/2/1994,03:53PM,Amendment Rejected,To reduce the deficit for fiscal years 1994 through 1998.,20,75,5
40,1994,40,103,2,Senate,H.R. 3759,"On the Amendment S.Amdt. 1453: feingold amdt no. 1453; To strike out chapter 3 of title I, relating to appropriations for international peacekeeping.",1/2,10/2/1994,04:08PM,Amendment Rejected,"To strike out chapter 3 of title I, relating to appropriations for international peacekeeping.",19,76,5
41,1994,41,103,2,Senate,H.R. 3759,On the Motion S.Amdt. 1454: motion to waive C.B.A. re:durenberger amdt no. 1454; To establish a natural disaster relief trust fund in the Treasury.,3/5,10/2/1994,04:22PM,Motion Rejected,To establish a natural disaster relief trust fund in the Treasury.,41,54,5
42,1994,42,103,2,Senate,H.R. 3759,"On the Amendment S.Amdt. 1456: McCain Amdt. No. 1456; To offset the cost of the Emergency Supplemental Appropriations Act of 1994 by rescinding an additional $2.2 billion from the FHA, as requested by the President.",1/2,10/2/1994,04:37PM,Amendment Rejected,"To offset the cost of the Emergency Supplemental Appropriations Act of 1994 by rescinding an additional $2.2 billion from the FHA, as requested by the President.",23,72,5
43,1994,43,103,2,Senate,H.R. 3759,On the Motion S.Amdt. 1459: motion to waive; In the nature of a substitute.,3/5,10/2/1994,05:25PM,Motion Rejected,In the nature of a substitute.,43,52,5
44,1994,44,103,2,Senate,H.R. 3759,On the Motion to Table S.Amdt. 1461: motion to table mcconnell amdt no. 1461; To express the sense of the Senate relating to a report on whether the contents of personnel files of Bush Administration political appointees had been improperly released to the public.,1/2,10/2/1994,06:06PM,Motion to Table Agreed to,To express the sense of the Senate relating to a report on whether the contents of personnel files of Bush Administration political appointees had been improperly released to the public.,55,39,6
45,1994,45,103,2,Senate,H.R. 3759,"On Passage of the Bill: h.r.3759, as amended; A bill making emergency supplemental appropriations for the fiscal year ending September 30, 1994, and for other purposes.",1/2,10/2/1994,06:53PM,Bill Passed,"A bill making emergency supplemental appropriations for the fiscal year ending September 30, 1994, and for other purposes.",85,10,5
46,1994,46,103,2,Senate,PN1088,On the Nomination: Nomination - Strobe Talbot to be Deputy Sec. of State,1/2,22/2/1994,05:46PM,Nomination Confirmed,"Strobe Talbott, of Ohio, to be Deputy Secretary of State",66,31,3
47,1994,47,103,2,Senate,S.J.Res. 41,On the Amendment S.Amdt. 1471: Reid Amdt. No. 1471; In the nature of a substitute.,2/3,1/3/1994,03:01PM,Amendment Rejected,In the nature of a substitute.,22,78,
48,1994,48,103,2,Senate,S.J.Res. 41,"On the Joint Resolution: s.j.res.41, as modified; A joint resolution proposing an amendment to the Constitution of the United States to require a balanced budget.",2/3,1/3/1994,08:19PM,Joint Resolution Defeated,A joint resolution proposing an amendment to the Constitution of the United States to require a balanced budget.,63,37,
49,1994,49,103,2,Senate,PN558-2,"On the Nomination: nomination - william b. gould, IV",1/2,2/3/1994,04:31PM,Nomination Confirmed,"William B. Gould IV, of California, to be a Member of the National Labor Relations Board for the term of five years expiring August 27, 1998",58,38,4
50,1994,50,103,2,Senate,S. 4,On the Motion to Table S.Amdt. 1480: motion to table cochran amdt no. 1480; To extend certain compliance dates for pesticide safety training and labeling requirements.,1/2,9/3/1994,03:02PM,Motion to Table Failed,To extend certain compliance dates for pesticide safety training and labeling requirements.,35,65,
51,1994,51,103,2,Senate,S. 4,On the Motion to Table S.Amdt. 1482: Motion to Table Danforth Amdt. No. 1482; To make permanent the research and development tax credit.,1/2,9/3/1994,07:22PM,Motion to Table Agreed to,To make permanent the research and development tax credit.,57,41,2
52,1994,52,103,2,Senate,S. 4,"On the Motion to Table S.Amdt. 1486: motion to table simpson amdt no. 1486; To promote industrial competitiveness and economic growth in the United States by providing for Federal regulatory reform, and for other purposes.",1/2,10/3/1994,04:56PM,Motion to Table Agreed to,"To promote industrial competitiveness and economic growth in the United States by providing for Federal regulatory reform, and for other purposes.",56,42,2
53,1994,53,103,2,Senate,S. 4,"On the Motion to Table S.Amdt. 1487: Motion to Table Wallop Amdt. No. 1487 as Modified; To amend chapter 6 of title 5, United Staes Code, relating to regulatory flexibility analysis.",1/2,10/3/1994,06:13PM,Motion to Table Failed,"To amend chapter 6 of title 5, United Staes Code, relating to regulatory flexibility analysis.",31,67,2
54,1994,54,103,2,Senate,S. 4,On the Amendment S.Amdt. 1492: Brown Amdt. No. 1492; To make it a felony for persons awarding contracts to solicit campaign contributions from persons receiving the contracts.,1/2,10/3/1994,08:16PM,Amendment Agreed to,To make it a felony for persons awarding contracts to solicit campaign contributions from persons receiving the contracts.,94,0,6
55,1994,55,103,2,Senate,S. 4,On the Motion to Table S.Amdt. 1494: Motion to table; To reduce the amount of new spending authorized.,1/2,10/3/1994,10:15PM,Motion to Table Agreed to,To reduce the amount of new spending authorized.,49,43,8
56,1994,56,103,2,Senate,H.R. 3345,On the Amendment S.Amdt. 1495: gramm amdt no. 1495; To establish a Violent Crime Reduction Trust Fund.,1/2,11/3/1994,10:26AM,Amendment Agreed to,To establish a Violent Crime Reduction Trust Fund.,90,2,8
57,1994,57,103,2,Senate,S. 4,"On the Amendment S.Amdt. 1497: Kempthorne Amdt. No. 1497; To provide an exemption from citation by the Secretary of Labor under the Occupational Safety and Health Act to employers of individuals who perform rescues of individuals in imminent danger as a result of a life threatening accident, and for other purposes.",1/2,11/3/1994,02:45PM,Amendment Agreed to,"To provide an exemption from citation by the Secretary of Labor under the Occupational Safety and Health Act to employers of individuals who perform rescues of individuals in imminent danger as a result of a life threatening accident, and for other purposes.",82,0,18
58,1994,58,103,2,Senate,S. 4,"On the Cloture Motion: motion to invoke cloture re: committee substitute to s.4; A bill to promote the industrial competitiveness and economic growth of the United States by strengthening and expanding the civilian technology programs of the Department of Commerce, amending the Stevenson-Wydler Technology Innovation Act of 1980 to enhance the development and nationwide deployment of manufacturing technologies, and authorizing appropriations for the Technology Administration of the Department of Commerce, including the National Institute of Standards and Technology, and for other purposes.",3/5,15/3/1994,10:06AM,Cloture Motion Rejected,"A bill to promote the industrial competitiveness and economic growth of the United States by strengthening and expanding the civilian technology programs of the Department of Commerce, amending the Stevenson-Wydler Technology Innovation Act of 1980 to enhance the development and nationwide deployment of manufacturing technologies, and authorizing appropriations for the Technology Administration of the Department of Commerce, including the National Institute of Standards and Technology, and for other purposes.",56,42,2
59,1994,59,103,2,Senate,S. 4,On the Amendment S.Amdt. 1522: Danforth Amdt. No. 1522; To strike section 306.,1/2,16/3/1994,10:06AM,Amendment Rejected,To strike section 306.,44,55,1
60,1994,60,103,2,Senate,H.R. 820,"On Passage of the Bill: Passage H.R.820, as amended; A bill to amend the Stevenson-Wydler Technology Innovation Act of 1980 to enhance manufacturing technology development and transfer, to authorize appropriations for the Technology Administration of the Department of Commerce, including the National Institute of Standards and Technology, and for other purposes.",1/2,16/3/1994,10:30AM,Bill Passed,"A bill to amend the Stevenson-Wydler Technology Innovation Act of 1980 to enhance manufacturing technology development and transfer, to authorize appropriations for the Technology Administration of the Department of Commerce, including the National Institute of Standards and Technology, and for other purposes.",59,40,1
61,1994,61,103,2,Senate,S. 1458,"On Passage of the Bill: Passage S.1458; A bill to amend the Federal Aviation Act of 1958 to establish time limitations on certain civil actions against aircraft manufacturers, and for other purposes.",1/2,16/3/1994,10:45AM,Bill Passed,"A bill to amend the Federal Aviation Act of 1958 to establish time limitations on certain civil actions against aircraft manufacturers, and for other purposes.",91,8,1
62,1994,62,103,2,Senate,S. 1275,On the Amendment S.Amdt. 1547: mitchell-dole amdt no. 1547; To express the sense of the Senate that Congress has a constitutional obligation to conduct oversight of matters relating to the operations of the government.,1/2,17/3/1994,10:52AM,Amendment Agreed to,To express the sense of the Senate that Congress has a constitutional obligation to conduct oversight of matters relating to the operations of the government.,98,0,2
63,1994,63,103,2,Senate,S. 208,"On Passage of the Bill: s.208 as amended; A bill to reform the concessions policies of the National Park Service, and for other purposes.",1/2,22/3/1994,02:30PM,Bill Passed,"A bill to reform the concessions policies of the National Park Service, and for other purposes.",90,9,1
64,1994,64,103,2,Senate,S.Con.Res. 63,"On the Amendment S.Amdt. 1558: harkin amdt no. 1558, as modified; Of a technical nature.",1/2,22/3/1994,05:07PM,Amendment Rejected,Of a technical nature.,40,59,1
65,1994,65,103,2,Senate,S.Con.Res. 63,On the Amendment S.Amdt. 1559: Gorton amdt. no. 1559; To restore the Edward Byrne formula grants by reducing all agencies furniture accounts.,1/2,22/3/1994,05:30PM,Amendment Agreed to,To restore the Edward Byrne formula grants by reducing all agencies furniture accounts.,97,1,2
66,1994,66,103,2,Senate,S.Con.Res. 63,On the Amendment S.Amdt. 1560: Domenici Amdt. No. 1560; In the nature of a substitute.,1/2,23/3/1994,11:35AM,Amendment Rejected,In the nature of a substitute.,42,58,
67,1994,67,103,2,Senate,S.Con.Res. 63,On the Amendment S.Amdt. 1561: Dodd Amdt. No. 1561; To increase the Federal share of education funding for individuals with disabilities by $6 billion in FY'95 and $30.5 billion over 5 years.,1/2,23/3/1994,02:16PM,Amendment Rejected,To increase the Federal share of education funding for individuals with disabilities by $6 billion in FY'95 and $30.5 billion over 5 years.,33,65,2
68,1994,68,103,2,Senate,S.Con.Res. 63,On the Amendment S.Amdt. 1562: Boxer Amdt. No. 1562; To increase funding for children's programs.,1/2,23/3/1994,02:39PM,Amendment Agreed to,To increase funding for children's programs.,93,5,2
69,1994,69,103,2,Senate,S.Con.Res. 63,On the Amendment S.Amdt. 1563: lott amdt no. 1563; To improve the resolution.,1/2,23/3/1994,05:56PM,Amendment Rejected,To improve the resolution.,34,64,2
70,1994,70,103,2,Senate,H.R. 1804,"On the Motion to Proceed: Motion to Proceed to Conf. Rpt. on H.R.1804; A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",1/2,24/3/1994,12:30AM,Motion to Proceed Agreed to,"A bill to improve learning and teaching by providing a national framework for education reform; to promote the research, consensus building, and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications, and for other purposes.",60,31,9
71,1994,71,103,2,Senate,H.R. 3345,"On the Motion to Proceed: Motion to Proceed to the Conf. Rpt. to H.R.3345; A bill to amend title 5, United States Code, to eliminate certain restrictions on employee training; to provide temporary authority to agencies relating to voluntary separation incentive payments, and for other purposes.",1/2,24/3/1994,12:52AM,Motion to Proceed Agreed to,"A bill to amend title 5, United States Code, to eliminate certain restrictions on employee training; to provide temporary authority to agencies relating to voluntary separation incentive payments, and for other purposes.",62,29,9
72,1994,72,103,2,Senate,S.Con.Res. 63,On the Amendment S.Amdt. 1567: domenici amdt no. 1567; To hold discretionary spending at the statutory cap levels and to reduce the Federal budget deficit through restraint in the growth of mandatory spending.,1/2,24/3/1994,03:20PM,Amendment Rejected,To hold discretionary spending at the statutory cap levels and to reduce the Federal budget deficit through restraint in the growth of mandatory spending.,35,63,2
73,1994,73,103,2,Senate,S.Con.Res. 63,On the Amendment S.Amdt. 1571: mack amdt no. 1571; To express the sense of the Senate supporting a balanced budget and the creation of a Spending Reduction Commission to achieve this goal.,1/2,24/3/1994,03:43PM,Amendment Agreed to,To express the sense of the Senate supporting a balanced budget and the creation of a Spending Reduction Commission to achieve this goal.,57,42,1
74,1994,74,103,2,Senate,S.Con.Res. 63,On the Amendment S.Amdt. 1572: hutchison amdt no. 1572; To reduce Function 800 to reflect a 7.5% reduction in legislative branch appropriations.,1/2,24/3/1994,04:01PM,Amendment Rejected,To reduce Function 800 to reflect a 7.5% reduction in legislative branch appropriations.,48,50,2
75,1994,75,103,2,Senate,H.R. 3345,"On the Cloture Motion: cloture motion on conference report to accompany h.r.3345; A bill to amend title 5, United States Code, to eliminate certain restrictions on employee training; to provide temporary authority to agencies relating to voluntary separation incentive payments, and for other purposes.",3/5,24/3/1994,04:18PM,Cloture Motion Rejected,"A bill to amend title 5, United States Code, to eliminate certain restrictions on employee training; to provide temporary authority to agencies relating to voluntary separation incentive payments, and for other purposes.",58,41,1
76,1994,76,103,2,Senate,H.R. 3345,"On the Cloture Motion: cloture motion on the conference report to accompany h.r.3345; A bill to amend title 5, United States Code, to eliminate certain restrictions on employee training; to provide temporary authority to agencies relating to voluntary separation incentive payments, and for other purposes.",3/5,24/3/1994,04:33PM,Cloture Motion Agreed to,"A bill to amend title 5, United States Code, to eliminate certain restrictions on employee training; to provide temporary authority to agencies relating to voluntary separation incentive payments, and for other purposes.",63,36,1
77,1994,77,103,2,Senate,H.R. 3345,"On the Conference Report: Conference report H.R.3345; A bill to amend title 5, United States Code, to eliminate certain restrictions on employee training; to provide temporary authority to agencies relating to voluntary separation incentive payments, and for other purposes.",1/2,24/3/1994,05:00PM,Conference Report Agreed to,"A bill to amend title 5, United States Code, to eliminate certain restrictions on employee training; to provide temporary authority to agencies relating to voluntary separation incentive payments, and for other purposes.",99,1,
78,1994,78,103,2,Senate,S.Con.Res. 63,"On the Amendment S.Amdt. 1574: Gramm Amdt. No. 1574; To reduce the deficit, reduce the tax burden on children, and promote the private pursuit of happiness.",1/2,24/3/1994,08:05PM,Amendment Rejected,"To reduce the deficit, reduce the tax burden on children, and promote the private pursuit of happiness.",32,67,1
79,1994,79,103,2,Senate,S.Con.Res. 63,"On the Motion to Recommit: Motion to Recommit; An original concurrent resolution setting forth the congressional budget for the United States Government for the fiscal years 1995, 1996, 1997, 1998, and 1999.",1/2,24/3/1994,08:26PM,Motion to Recommit Rejected,,28,70,2
80,1994,80,103,2,Senate,S.Con.Res. 63,On the Amendment S.Amdt. 1598: Gramm Amdt. No. 1598; To reimburse states for costs resulting from Federal Government's failure to control our borders and curb illegal immigrants.,1/2,25/3/1994,11:46AM,Amendment Rejected,To reimburse states for costs resulting from Federal Government's failure to control our borders and curb illegal immigrants.,37,61,2
